Month,Publisher,Segment,Revenue,Network ,Platform
2018-03,ShareThis US,eXelate Intent - CPG - Dairy - Butter and Other Spreads, 1.01 ,,
2018-03,ShareThis US,eXelate Intent - CPG - Dairy - Cheese, 8.45 ,,
2018-03,ShareThis US,eXelate Intent - CPG - Dairy - Milk, 2.72 ,,
2018-03,ShareThis US,eXelate Intent - CPG - Dairy - Eggs, 0.08 ,,
2018-03,ShareThis US,eXelate Intent - CPG - Health and Beauty - Eye Care, 32.18 ,,
2018-03,ShareThis US,eXelate Intent - CPG - Health and Beauty - Hair Care, 34.09 ,,
2018-03,ShareThis US,eXelate Intent - CPG - Health and Beauty - Fragrances, 15.24 ,,
2018-03,ShareThis US,eXelate Intent - CPG - Health and Beauty - Pain Relievers, 14.27 ,,
2018-03,ShareThis US,eXelate Intent - CPG - Health and Beauty - Ear Care, 4.49 ,,
2018-03,ShareThis US,eXelate Intent - CPG - Health and Beauty - Shaving and Hair Removal, 8.24 ,,
2018-03,ShareThis US,eXelate Intent - CPG - Health and Beauty - Oral Care, 5.41 ,,
2018-03,ShareThis US,eXelate Intent - CPG - Health and Beauty - Skin Care, 14.05 ,,
2018-03,ShareThis US,eXelate Intent - CPG - Health and Beauty - Antiperspirants and Deodorants, 0.38 ,,
2018-03,ShareThis US,eXelate Intent - CPG - Prepared Foods, 1.90 ,,
2018-03,ShareThis US,eXelate Intent - CPG - Pet Supplies - Cat, 6.45 ,,
2018-03,ShareThis US,eXelate Intent - CPG - Health and Beauty - Cosmetics, 0.82 ,,
2018-03,ShareThis US,eXelate Intent - CPG - Infant Care - Food and Formula, 0.51 ,,
2018-03,ShareThis US,eXelate Intent - CPG - Pet Supplies - Dog, 10.24 ,,
2018-03,ShareThis US,eXelate Intent - Propensity - Auto - Budget - $75K+, 18.77 ,,
2018-03,ShareThis US,eXelate Intent - Propensity - Auto - Budget - $50K-$74K, 16.99 ,,
2018-03,ShareThis US,eXelate Intent - Propensity - Auto - Budget - $40K-$49K, 0.98 ,,
2018-03,ShareThis US,eXelate Intent - CPG - Health and Beauty - Mouthwash, 5.92 ,,
2018-03,ShareThis US,eXelate Intent - CPG - Health and Beauty - Toothpaste, 0.73 ,,
2018-03,ShareThis US,eXelate Intent - Shopping - Personal Tech - DVD and BluRay Players, 6.55 ,,
2018-03,ShareThis US,eXelate Intent - Shopping - Fashion - Accessories - Handbags, 2.65 ,,
2018-03,ShareThis US,eXelate Intent - Shopping - Home and Garden - Hardware and Tools, 10.10 ,,
2018-03,ShareThis US,eXelate Intent - CPG - Health and Beauty - Medical Supplies, 7.23 ,,
2018-03,ShareThis US,eXelate Intent - Shopping - Retail - Luggage & Travel Accessories, 4.34 ,,
2018-03,ShareThis US,eXelate Intent - Services - Photo, 1.22 ,,
2018-03,ShareThis US,eXelate Intent - Shopping - Fashion - Wedding, 78.08 ,,
2018-03,ShareThis US,eXelate Intent - Services - Finance and Insurance - Home Insurance, 117.05 ,,
2018-03,ShareThis US,eXelate Intent - Finance and Insurance, 68.26 ,,
2018-03,ShareThis US,eXelate Intent - Finance and Insurance - Banking, 94.24 ,,
2018-03,ShareThis US,eXelate Intent - Finance and Insurance - Auto Warranty, 6.87 ,,
2018-03,ShareThis US,eXelate Intent - Finance and Insurance - Debt, 12.76 ,,
2018-03,ShareThis US,eXelate Intent - Finance and Insurance - Insurance, 1.41 ,,
2018-03,ShareThis US,eXelate Intent - Finance and Insurance - Mortgages, 10.60 ,,
2018-03,ShareThis US,eXelate Intent - Finance and Insurance - Auto Insurance, 14.48 ,,
2018-03,ShareThis US,eXelate Intent - Finance and Insurance - Loans, 29.88 ,,
2018-03,ShareThis US,eXelate Intent - Finance and Insurance - Credit Cards, 14.51 ,,
2018-03,ShareThis US,eXelate Intent - Finance and Insurance - Health, 1.70 ,,
2018-03,ShareThis US,eXelate Intent - Finance and Insurance - Loans - Home Equity, 21.93 ,,
2018-03,ShareThis US,eXelate Intent - Finance and Insurance - Banking - CD, 114.62 ,,
2018-03,ShareThis US,eXelate Intent - Finance and Insurance - Banking - Investment, 21.73 ,,
2018-03,ShareThis US,eXelate Intent - Finance and Insurance - Banking - Retirement Accounts, 32.69 ,,
2018-03,ShareThis US,eXelate Intent - Finance and Insurance - Loans - College, 54.22 ,,
2018-03,ShareThis US,eXelate Intent - CPG - Beverages - Bottled Water, 16.53 ,,
2018-03,ShareThis US,eXelate Intent - Finance and Insurance - Taxes, 0.66 ,,
2018-03,ShareThis US,eXelate Intent - CPG - Beverages - Juice and non-Carbonated, 0.79 ,,
2018-03,ShareThis US,eXelate Intent - CPG - Beverages - Energy Drinks, 4.80 ,,
2018-03,ShareThis US,eXelate Intent - CPG - Beverages - Coffee - K-Cup, 5.94 ,,
2018-03,ShareThis US,eXelate Intent - CPG - Diet Foods, 3.45 ,,
2018-03,ShareThis US,eXelate Intent - CPG - Beverages - Sports Drinks, 1.80 ,,
2018-03,ShareThis US,eXelate Intent - CPG - Breakfast Bars, 0.95 ,,
2018-03,ShareThis US,eXelate Intent - CPG - Fresh Produce, 0.67 ,,
2018-03,ShareThis US,eXelate Intent - CPG - Cereal - Childrens Cereals, 1.70 ,,
2018-03,ShareThis US,eXelate Intent - CPG - Health and Beauty - Allergy Relief, 14.70 ,,
2018-03,ShareThis US,eXelate Intent - CPG - Childrens Food, 4.77 ,,
2018-03,ShareThis US,eXelate Intent - CPG - Health and Beauty - Vitamins, 11.55 ,,
2018-03,ShareThis US,eXelate Intent - CPG - Paper and Plastic Products - Food Storage Bags, 0.96 ,,
2018-03,ShareThis US,eXelate Intent - CPG - Health and Beauty - Cough and Cold Relief, 1.15 ,,
2018-03,ShareThis US,eXelate Intent - CPG - Health Food, 2.73 ,,
2018-03,ShareThis US,eXelate Intent - CPG - Spices and Seasonings, 1.86 ,,
2018-03,ShareThis US,eXelate Intent - CPG - Natural and Organics, 8.46 ,,
2018-03,ShareThis US,eXelate Intent - Services - Finance and Insurance - Motorcycle Insurance, 410.29 ,,
2018-03,ShareThis US,eXelate Intent - Auto Buyers - Make - Acura - ILX, 0.56 ,,
2018-03,ShareThis US,eXelate Intent - Auto Buyers - Make - Audi - allroad, 14.98 ,,
2018-03,ShareThis US,eXelate Intent - Auto Buyers - Make - Audi - S8, 0.97 ,,
2018-03,ShareThis US,eXelate Intent - Auto Buyers - Make - Audi - S7, 2.97 ,,
2018-03,ShareThis US,eXelate Intent - Auto Buyers - Make - Audi - RS 5, 0.05 ,,
2018-03,ShareThis US,eXelate Intent - Auto Buyers - Make - Buick - Verano, 1.68 ,,
2018-03,ShareThis US,eXelate Intent - Auto Buyers - Make - Audi - TT RS, 19.69 ,,
2018-03,ShareThis US,eXelate Intent - Auto Buyers - Make - Cadillac - ATS, 50.86 ,,
2018-03,ShareThis US,eXelate Intent - Auto Buyers - Make - Cadillac - XTS, 93.43 ,,
2018-03,ShareThis US,eXelate Intent - Auto Buyers - Make - Buick - Encore, 21.31 ,,
2018-03,ShareThis US,eXelate Intent - Auto Buyers - Make - Chevrolet - Spark, 6.45 ,,
2018-03,ShareThis US,eXelate Intent - Auto Buyers - Make - Dodge - Dart, 1.19 ,,
2018-03,ShareThis US,eXelate Intent - Auto Buyers - Make - Chevrolet - Sonic, 13.14 ,,
2018-03,ShareThis US,eXelate Intent - Auto Buyers - Make - Honda - Crosstour, 5.32 ,,
2018-03,ShareThis US,eXelate Intent - Auto Buyers - Make - Lexus - IS 250, 0.05 ,,
2018-03,ShareThis US,eXelate Intent - Auto Buyers - Make - Hyundai - Veloster, 0.88 ,,
2018-03,ShareThis US,eXelate Intent - Auto Buyers - Make - Lexus - LS 460, 0.40 ,,
2018-03,ShareThis US,eXelate Intent - Auto Buyers - Make - Mazda - CX5, 26.99 ,,
2018-03,ShareThis US,eXelate Intent - Auto Buyers - Make - McLaren, 1.29 ,,
2018-03,ShareThis US,eXelate Intent - Auto Buyers - Make - RAM - 1500, 93.63 ,,
2018-03,ShareThis US,eXelate Intent - Auto Buyers - Make - Lexus - LS 600h, 2.40 ,,
2018-03,ShareThis US,eXelate Intent - Auto Buyers - Make - RAM - 2500, 22.72 ,,
2018-03,ShareThis US,eXelate Intent - Auto Buyers - Make - RAM - 3500, 37.97 ,,
2018-03,ShareThis US,eXelate Intent - Auto Buyers - Make - Tesla - Model S, 0.99 ,,
2018-03,ShareThis US,eXelate Intent - Auto Buyers - Make - Subaru - BRZ, 0.56 ,,
2018-03,ShareThis US,eXelate Intent - Services - Employment Agencies and Services, 10.07 ,,
2018-03,ShareThis US,"eXelate Intent - Services - Printing, Copying and Publishing", 495.55 ,,
2018-03,ShareThis US,eXelate Intent - Finance and Insurance - Auto Intenders," 1,061.52 ",,
2018-03,ShareThis US,eXelate Intent - Finance and Insurance - Banking - Checking and Savings, 17.06 ,,
2018-03,ShareThis US,eXelate Intent - Finance and Insurance - Mortgages - Mortgage Hyper-Intent, 11.53 ,,
2018-03,ShareThis US,eXelate Intent - Finance and Insurance - Credit Cards - Small Business, 199.03 ,,
2018-03,ShareThis US,"eXelate Intent - Services - Biz , Professional Service - New Business", 15.58 ,,
2018-03,ShareThis US,eXelate Intent - CPG - Dish and Dishwasher Detergent, 0.80 ,,
2018-03,ShareThis US,eXelate Intent - CPG - Dairy - Kids Yogurt, 2.15 ,,
2018-03,ShareThis US,eXelate Intent - CPG - Dairy - Greek Yogurt, 40.43 ,,
2018-03,ShareThis US,eXelate Intent - CPG - Dairy - Digestive Health Yogurt, 16.77 ,,
2018-03,ShareThis US,eXelate Intent - Propensity - Auto - Insurance - Allstate, 0.15 ,,
2018-03,ShareThis US,eXelate Intent - Propensity - Auto - Insurance - State Farm, 104.17 ,,
2018-03,ShareThis US,eXelate Intent - Propensity - Auto - Insurance - Geico, 0.30 ,,
2018-03,ShareThis US,eXelate Intent - Shopping - Retail - Brands - Bloomingdales, 1.52 ,,
2018-03,ShareThis US,eXelate Intent - Shopping - Retail - Brands - Neiman Marcus, 0.43 ,,
2018-03,ShareThis US,eXelate Intent - Shopping - Retail - Brands - Macys, 2.56 ,,
2018-03,ShareThis US,eXelate Intent - Shopping - Retail - Brands - Sears, 0.06 ,,
2018-03,ShareThis US,eXelate Intent - Shopping - Retail - Brands - JCPenney, 15.34 ,,
2018-03,ShareThis US,eXelate Intent - Shopping - Retail - Brands - Nordstrom, 80.30 ,,
2018-03,ShareThis US,eXelate Intent - Shopping - Retail - Brands - Costco, 78.92 ,,
2018-03,ShareThis US,eXelate Intent - Shopping - Retail - Brands - Dillard's, 0.06 ,,
2018-03,ShareThis US,eXelate Intent - Shopping - Retail - Brands - Saks, 0.41 ,,
2018-03,ShareThis US,eXelate Intent - Shopping - Retail - Brands - Lowe's, 0.09 ,,
2018-03,ShareThis US,eXelate Intent - Shopping - Retail - Brands - BJ's, 12.56 ,,
2018-03,ShareThis US,eXelate Intent - Shopping - Retail - Brands - Bed Bath & Beyond, 3.76 ,,
2018-03,ShareThis US,eXelate Intent - Shopping - Retail - Brands - IKEA, 0.61 ,,
2018-03,ShareThis US,eXelate Intent - Shopping - Retail - Brands - Home Depot, 10.53 ,,
2018-03,ShareThis US,eXelate Intent - Shopping - Retail - Brands - Wal-Mart, 25.63 ,,
2018-03,ShareThis US,eXelate Intent - Shopping - Retail - Brands - Williams-Sonoma, 4.49 ,,
2018-03,ShareThis US,eXelate Intent - Shopping - Retail - Brands - TJ Maxx, 14.51 ,,
2018-03,ShareThis US,eXelate Intent - Shopping - Retail - Brands - Kohls, 4.82 ,,
2018-03,ShareThis US,eXelate Intent - Shopping - Retail - Brands - Target, 5.34 ,,
2018-03,ShareThis US,eXelate Intent - Shopping - Retail - Brands - Walgreens, 2.07 ,,
2018-03,ShareThis US,eXelate Intent - Shopping - Retail - Brands - Marshalls, 1.80 ,,
2018-03,ShareThis US,eXelate Intent - Shopping - Retail - Brands - Duane Reade, 2.09 ,,
2018-03,ShareThis US,eXelate Intent - Shopping - Retail - Brands - CVS, 0.17 ,,
2018-03,ShareThis US,eXelate Intent - Shopping - Retail - Brands - Shoprite, 0.21 ,,
2018-03,ShareThis US,eXelate Intent - Shopping - Retail - Brands - Best Buy, 19.79 ,,
2018-03,ShareThis US,eXelate Intent - Shopping - Retail - Brands - Whole Foods, 12.66 ,,
2018-03,ShareThis US,eXelate Intent - Shopping - Retail - Brands - Trader Joes, 0.82 ,,
2018-03,ShareThis US,eXelate Intent - Shopping - Retail - Brands - Wegmans, 2.69 ,,
2018-03,ShareThis US,eXelate Intent - Auto Buyers - Make - Cadillac - ELR, 4.71 ,,
2018-03,ShareThis US,eXelate Intent - Auto Buyers - Make - Acura - RLX, 0.28 ,,
2018-03,ShareThis US,eXelate Intent - Auto Buyers - Make - Cadillac - CTS - V, 6.28 ,,
2018-03,ShareThis US,eXelate Intent - Auto Buyers - Make - Ford - C-Max, 44.89 ,,
2018-03,ShareThis US,eXelate Intent - Auto Buyers - Make - BMW - i3, 0.26 ,,
2018-03,ShareThis US,eXelate Intent - Auto Buyers - Make - BMW - 4 Series, 0.15 ,,
2018-03,ShareThis US,eXelate Intent - Auto Buyers - Make - Infiniti - QX, 0.14 ,,
2018-03,ShareThis US,eXelate Intent - Auto Buyers - Make - Chevrolet - SS, 0.06 ,,
2018-03,ShareThis US,eXelate Intent - Auto Buyers - Make - Jaguar - F-Type, 780.02 ,,
2018-03,ShareThis US,eXelate Intent - Auto Buyers - Make - Mitsubishi - Mirage, 0.22 ,,
2018-03,ShareThis US,eXelate Intent - Auto Buyers - Make - Maserati - Ghibli, 0.37 ,,
2018-03,ShareThis US,eXelate Intent - Auto Buyers - Make - Kia - Cadenza, 0.11 ,,
2018-03,ShareThis US,eXelate Intent - Auto Buyers - Make - RAM - ProMaster, 326.76 ,,
2018-03,ShareThis US,"eXelate Intent - Services - Real Estate, Moving, Storage - House and Apartment Selling", 36.86 ,,
2018-03,ShareThis US,"eXelate Intent - Services - Real Estate, Moving, Storage - House and Apartment Buying", 270.03 ,,
2018-03,ShareThis US,eXelate Intent - Auto Buyers - All - Type - Off Road Vehicles - Boats, 1.86 ,,
2018-03,ShareThis US,eXelate Intent - Tickets - Online Purchase, 5.16 ,,
2018-03,ShareThis US,eXelate Intent - Services - Personal Services and Care - Dating, 17.19 ,,
2018-03,ShareThis US,eXelate Intent - Tickets - Online Purchase - Sports, 1.76 ,,
2018-03,ShareThis US,eXelate Intent - Tickets - Online Purchase - Concerts, 20.65 ,,
2018-03,ShareThis US,eXelate Intent - Propensity - Auto - Parts and Service, 0.62 ,,
2018-03,ShareThis US,eXelate Intent - Propensity - Auto - Used Car, 55.08 ,,
2018-03,ShareThis US,eXelate Intent - Shopping - Retail - Brands - Foot Locker, 0.25 ,,
2018-03,ShareThis US,eXelate Intent - Shopping - Retail - Brands - Buy Buy Baby, 0.07 ,,
2018-03,ShareThis US,eXelate Intent - Shopping - Retail - Brands - Davids Bridal, 2.58 ,,
2018-03,ShareThis US,eXelate Intent - Shopping - Retail - Brands - Dicks Sporting Goods, 0.08 ,,
2018-03,ShareThis US,eXelate Intent - Shopping - Retail - Brands - Restoration Hardware, 1.03 ,,
2018-03,ShareThis US,eXelate Intent - Shopping - Retail - Brands - Office Depot, 1.54 ,,
2018-03,ShareThis US,eXelate Intent - Shopping - Retail - Brands - Staples, 0.15 ,,
2018-03,ShareThis US,"eXelate Intent - Services - Real Estate, Moving, Storage - House and Apartment Buying - HyperIntent", 2.29 ,,
2018-03,ShareThis US,"eXelate Intent - Services - Real Estate, Moving, Storage - House and Apartment Rentals - HyperIntent", 23.03 ,,
2018-03,ShareThis US,eXelate Intent - Auto Buyers - Make - Nissan - Versa Note, 2.39 ,,
2018-03,ShareThis US,eXelate Intent - Auto Buyers - Make - Infiniti - QX30, 0.80 ,,
2018-03,ShareThis US,eXelate Intent - Auto Buyers - Make - Infiniti - QX60, 0.32 ,,
2018-03,ShareThis US,eXelate Intent - Auto Buyers - Make - Infiniti - QX70, 2.02 ,,
2018-03,ShareThis US,eXelate Intent - Auto Buyers - Make - Infiniti - QX50, 0.89 ,,
2018-03,ShareThis US,eXelate Intent - Auto Buyers - Make - Infiniti - Q40, 1.72 ,,
2018-03,ShareThis US,eXelate Intent - Auto Buyers - Make - Infiniti - QX80, 0.91 ,,
2018-03,ShareThis US,eXelate Intent - Auto Buyers - Make - Infiniti - Q60 Convertible, 0.08 ,,
2018-03,ShareThis US,eXelate Intent - Auto Buyers - Make - Infiniti - Q70, 0.62 ,,
2018-03,ShareThis US,eXelate Intent - Auto Buyers - Make - Acura - TLX, 0.54 ,,
2018-03,ShareThis US,eXelate Intent - Auto Buyers - Make - Audi - S3, 0.12 ,,
2018-03,ShareThis US,eXelate Intent - Auto Buyers - Make - Bentley - Continental GT V8, 0.24 ,,
2018-03,ShareThis US,eXelate Intent - Auto Buyers - Make - Bentley - Flying Spur, 0.14 ,,
2018-03,ShareThis US,eXelate Intent - Auto Buyers - Make - Bentley - Continental GT Speed, 0.34 ,,
2018-03,ShareThis US,eXelate Intent - Auto Buyers - Make - Bentley - Continental GT V8 S, 0.12 ,,
2018-03,ShareThis US,eXelate Intent - Auto Buyers - Make - BMW - 2 Series, 0.58 ,,
2018-03,ShareThis US,eXelate Intent - Auto Buyers - Make - BMW - M4, 0.68 ,,
2018-03,ShareThis US,eXelate Intent - Auto Buyers - Make - BMW - X3, 0.48 ,,
2018-03,ShareThis US,eXelate Intent - Auto Buyers - Make - BMW - i8, 0.05 ,,
2018-03,ShareThis US,eXelate Intent - Auto Buyers - Make - BMW - 3 Series Gran Turismo, 0.06 ,,
2018-03,ShareThis US,eXelate Intent - Auto Buyers - Make - Buick - Envision, 0.10 ,,
2018-03,ShareThis US,eXelate Intent - Auto Buyers - Make - Cadillac - CTS Sedan, 0.13 ,,
2018-03,ShareThis US,eXelate Intent - Auto Buyers - Make - Cadillac - CTS V Coupe, 0.12 ,,
2018-03,ShareThis US,eXelate Intent - Auto Buyers - Make - Chevrolet - Captiva Sport Fleet, 0.14 ,,
2018-03,ShareThis US,eXelate Intent - Auto Buyers - Make - Chevrolet - Silverado 2500HD, 0.51 ,,
2018-03,ShareThis US,eXelate Intent - Auto Buyers - Make - Chevrolet - Trax, 0.55 ,,
2018-03,ShareThis US,eXelate Intent - Auto Buyers - Make - Chevrolet - Silverado 3500HD, 1.01 ,,
2018-03,ShareThis US,eXelate Intent - Auto Buyers - Make - Ford - Super Duty - F-250 SRW, 0.34 ,,
2018-03,ShareThis US,eXelate Intent - Auto Buyers - Make - Ford - Transit Connect Wagon, 0.23 ,,
2018-03,ShareThis US,eXelate Intent - Auto Buyers - Make - Ford - Super Duty - F-350 SRW, 0.58 ,,
2018-03,ShareThis US,eXelate Intent - Auto Buyers - Make - Ford - Super Duty - F-350 DRW, 3.51 ,,
2018-03,ShareThis US,eXelate Intent - Auto Buyers - Make - Ford - Super Duty - F-450 DRW, 0.57 ,,
2018-03,ShareThis US,eXelate Intent - Auto Buyers - Make - Honda - HR-V, 0.64 ,,
2018-03,ShareThis US,eXelate Intent - Auto Buyers - Make - Jeep - Renegade, 1.58 ,,
2018-03,ShareThis US,eXelate Intent - Auto Buyers - Make - Jeep - Cherokee, 0.15 ,,
2018-03,ShareThis US,eXelate Intent - Auto Buyers - Make - Land Rover - Discovery Sport, 0.27 ,,
2018-03,ShareThis US,eXelate Intent - Auto Buyers - Make - Lincoln - MKC, 0.21 ,,
2018-03,ShareThis US,eXelate Intent - Auto Buyers - Make - Maserati - GranTurismo Convertible, 1.68 ,,
2018-03,ShareThis US,eXelate Intent - Auto Buyers - Make - Mercedes - GLA-Class, 0.05 ,,
2018-03,ShareThis US,eXelate Intent - Auto Buyers - Make - Mini - Cooper Coupe, 0.61 ,,
2018-03,ShareThis US,eXelate Intent - Auto Buyers - Make - Porsche - Macan, 0.36 ,,
2018-03,ShareThis US,eXelate Intent - Auto Buyers - Make - RAM - ProMaster City Wagon, 0.12 ,,
2018-03,ShareThis US,eXelate Intent - Auto Buyers - Make - Subaru - WRX, 7.18 ,,
2018-03,ShareThis US,eXelate Intent - Auto Buyers - Make - Subaru - WRX STI, 0.48 ,,
2018-03,ShareThis US,eXelate Intent - Auto Buyers - Make - Tesla - Model X, 0.04 ,,
2018-03,ShareThis US,eXelate Intent - Auto Buyers - Make - Toyota - Prius C, 0.05 ,,
2018-03,ShareThis US,eXelate Intent - Auto Buyers - Make - Toyota - Prius V, 2.09 ,,
2018-03,ShareThis US,eXelate Intent - Auto Buyers - Make - Toyota - Prius Plug-In, 0.07 ,,
2018-03,ShareThis US,eXelate Intent - Auto Buyers - Make - Vauxhall, 0.61 ,,
2018-03,ShareThis US,eXelate Intent - CPG - Baby - Baby Formula, 0.10 ,,
2018-03,ShareThis US,eXelate Intent - CPG - Groceries - Bread, 27.58 ,,
2018-03,ShareThis US,eXelate Intent - CPG - Groceries - Bread - Natures Own, 32.93 ,,
2018-03,ShareThis US,eXelate Intent - CPG - Groceries - Bread - Sara Lee, 21.71 ,,
2018-03,ShareThis US,eXelate Intent - CPG - Groceries - Bread - Thomas Brands, 44.65 ,,
2018-03,ShareThis US,eXelate Intent - CPG - Baking and Cooking - Breading and Stuffing - Progresso, 0.21 ,,
2018-03,ShareThis US,eXelate Intent - CPG - Beverages - Beer and Wine - Corona, 12.08 ,,
2018-03,ShareThis US,eXelate Intent - CPG - Beverages - Beer and Wine - Miller, 1.03 ,,
2018-03,ShareThis US,eXelate Intent - CPG - Beverages - Beer and Wine - Michelob, 0.68 ,,
2018-03,ShareThis US,eXelate Intent - CPG - Beverages - Teas - Instant Tea, 0.31 ,,
2018-03,ShareThis US,eXelate Intent - CPG - Beverages - Teas - Lipton, 0.63 ,,
2018-03,ShareThis US,eXelate Intent - CPG - Candy and Gum - Cadbury, 13.64 ,,
2018-03,ShareThis US,eXelate Intent - CPG - Candy and Gum - Chocolate, 6.02 ,,
2018-03,ShareThis US,eXelate Intent - CPG - Cereal - Post Brands, 12.56 ,,
2018-03,ShareThis US,eXelate Intent - CPG - Dairy - Cheese - The Laughing Cow, 0.09 ,,
2018-03,ShareThis US,eXelate Intent - CPG - Dairy - Butter and Other Spreads - Mayonaise - Best Foods, 0.34 ,,
2018-03,ShareThis US,eXelate Intent - CPG - Dairy - Cream Cheese, 0.07 ,,
2018-03,ShareThis US,eXelate Intent - CPG - Dairy - Ice Cream - Blue Bell, 0.52 ,,
2018-03,ShareThis US,eXelate Intent - CPG - Frozen Foods - Baked Goods - New York Brands, 0.54 ,,
2018-03,ShareThis US,eXelate Intent - CPG - Fresh Produce - Sausage - Johnsonville, 6.42 ,,
2018-03,ShareThis US,eXelate Intent - CPG - Frozen Foods - Frozen Entree - Weight Watchers, 0.07 ,,
