Year,Quarter,Month,Endpoint,Country,Region,Integration Partner,Sale Type,Branding,Segment Type,Partner Name,Advertiser Name,Buyer Name,Segment Name,Revenue,Segment ID,Vertical Segment Name,Opportunity Owner,Agency Holding Company,Account Name,Opportunity Name,L1,L2,L3,L4,L5,L6
2018,Q2,May,Oath,N/A,US,Liveramp,BD,Branded,Vertical,,,N/A,ShareThis_US > Travel > Specialty Travel > Adventure Travel,0.11,1001009159,Travel > Specialty Travel > Adventure Travel,-,-,-,-,Travel,Specialty Travel,Adventure Travel,,,
2018,Q2,May,Oath,N/A,US,Liveramp,BD,Branded,Vertical,,,N/A,ShareThis_US > Travel > Specialty Travel > Adventure Travel,0.11,1001009159,Travel > Specialty Travel > Adventure Travel,-,-,-,-,Travel,Specialty Travel,Adventure Travel,,,
2018,Q2,May,Oath,N/A,US,Liveramp,BD,Branded,Vertical,,,N/A,ShareThis_US > People & Society > Family & Relationships > Family,0.11,1001014329,People & Society > Family & Relationships > Family,-,-,-,-,People & Society,Family & Relationships,Family,,,
2018,Q2,May,Oath,N/A,US,Liveramp,BD,Branded,Vertical,,,N/A,ShareThis_US > Jobs & Education > Education > Training & Certification,0.11,1001013999,Jobs & Education > Education > Training & Certification,-,-,-,-,Jobs & Education,Education,Training & Certification,,,
2018,Q2,May,Oath,N/A,US,Liveramp,BD,Branded,Vertical,,,N/A,ShareThis_US > Jobs & Education > Education > Study Abroad,0.11,1001013989,Jobs & Education > Education > Study Abroad,-,-,-,-,Jobs & Education,Education,Study Abroad,,,
2018,Q2,May,Oath,N/A,US,Liveramp,BD,Branded,Vertical,,,N/A,ShareThis_US > Jobs & Education > Education > Homeschooling,0.11,1001013969,Jobs & Education > Education > Homeschooling,-,-,-,-,Jobs & Education,Education,Homeschooling,,,
2018,Q2,May,Oath,N/A,US,Liveramp,BD,Branded,Vertical,,,N/A,ShareThis_US > Jobs & Education > Education > Distance Learning,0.11,1001013959,Jobs & Education > Education > Distance Learning,-,-,-,-,Jobs & Education,Education,Distance Learning,,,
2018,Q2,May,Oath,N/A,US,Liveramp,BD,Branded,Vertical,,,N/A,ShareThis_US > Autos & Vehicles > Bicycles & Accessories > Mountain Bikes,0.11,1001012429,Autos & Vehicles > Bicycles & Accessories > Mountain Bikes,-,-,-,-,Autos & Vehicles,Bicycles & Accessories,Mountain Bikes,,,
2018,Q2,May,Oath,N/A,US,Liveramp,BD,Branded,Vertical,,,N/A,ShareThis_US > Business & Industrial > Small Business > Mlm & Business Opportunities,0.11,1001011379,Business & Industrial > Small Business > Mlm & Business Opportunities,-,-,-,-,Business & Industrial,Small Business,Mlm & Business Opportunities,,,
2018,Q2,May,Oath,N/A,US,Liveramp,BD,Branded,Vertical,,,N/A,ShareThis_US > Jobs & Education > Education > Colleges & Universities,0.11,1001010299,Jobs & Education > Education > Colleges & Universities,-,-,-,-,Jobs & Education,Education,Colleges & Universities,,,
2018,Q2,May,Oath,N/A,US,Liveramp,BD,Branded,Vertical,,,N/A,ShareThis_US > Jobs & Education > Education > Early Childhood Education,0.11,1001010289,Jobs & Education > Education > Early Childhood Education,-,-,-,-,Jobs & Education,Education,Early Childhood Education,,,
2018,Q2,May,Oath,N/A,US,Liveramp,BD,Branded,Vertical,,,N/A,ShareThis_US > Jobs & Education > Education > Standardized & Admissions Tests,0.11,1001010269,Jobs & Education > Education > Standardized & Admissions Tests,-,-,-,-,Jobs & Education,Education,Standardized & Admissions Tests,,,
2018,Q2,May,Oath,N/A,US,Liveramp,BD,Branded,Vertical,,,N/A,ShareThis_US > Jobs & Education > Education > Vocational & Continuing Education,0.11,1001010249,Jobs & Education > Education > Vocational & Continuing Education,-,-,-,-,Jobs & Education,Education,Vocational & Continuing Education,,,
2018,Q2,May,Oath,N/A,US,Liveramp,BD,Branded,Vertical,,,N/A,ShareThis_US > People & Society > Ethnic & Identity Groups > Asians & Diaspora,0.11,1001009939,People & Society > Ethnic & Identity Groups > Asians & Diaspora,-,-,-,-,People & Society,Ethnic & Identity Groups,Asians & Diaspora,,,
2018,Q2,May,Oath,N/A,US,Liveramp,BD,Branded,Vertical,,,N/A,ShareThis_US > Business & Industrial > Small Business,0.12,1001290319,Business & Industrial > Small Business,-,-,-,-,Business & Industrial,Small Business,,,,
2018,Q2,May,Oath,N/A,US,Liveramp,BD,Branded,Seasonal,,,N/A,ShareThis > Seasonal > Red Carpet > Oscars,0.12,1001142649,Seasonal > Red Carpet > Oscars,-,-,-,-,Seasonal,Red Carpet,Oscars,,,
2018,Q2,May,Oath,N/A,US,Liveramp,BD,Branded,Vertical,,,N/A,ShareThis_US > People & Society > Family & Relationships > Marriage,0.12,1001014339,People & Society > Family & Relationships > Marriage,-,-,-,-,People & Society,Family & Relationships,Marriage,,,
2018,Q2,May,Oath,N/A,US,Liveramp,BD,Branded,Vertical,,,N/A,ShareThis_US > Jobs & Education > Education > Training & Certification,0.12,1001013999,Jobs & Education > Education > Training & Certification,-,-,-,-,Jobs & Education,Education,Training & Certification,,,
2018,Q2,May,Oath,N/A,US,Liveramp,BD,Branded,Vertical,,,N/A,ShareThis_US > Jobs & Education > Education > Study Abroad,0.12,1001013989,Jobs & Education > Education > Study Abroad,-,-,-,-,Jobs & Education,Education,Study Abroad,,,
2018,Q2,May,Oath,N/A,US,Liveramp,BD,Branded,Vertical,,,N/A,ShareThis_US > Jobs & Education > Education > Homeschooling,0.12,1001013969,Jobs & Education > Education > Homeschooling,-,-,-,-,Jobs & Education,Education,Homeschooling,,,
2018,Q2,May,Oath,N/A,US,Liveramp,BD,Branded,Vertical,,,N/A,ShareThis_US > Jobs & Education > Education > Distance Learning,0.12,1001013959,Jobs & Education > Education > Distance Learning,-,-,-,-,Jobs & Education,Education,Distance Learning,,,
2018,Q2,May,Oath,N/A,US,Liveramp,BD,Branded,Vertical,,,N/A,ShareThis_US > Autos & Vehicles > Bicycles & Accessories > Mountain Bikes,0.12,1001012429,Autos & Vehicles > Bicycles & Accessories > Mountain Bikes,-,-,-,-,Autos & Vehicles,Bicycles & Accessories,Mountain Bikes,,,
2018,Q2,May,Oath,N/A,US,Liveramp,BD,Branded,Vertical,,,N/A,ShareThis_US > Jobs & Education > Education > Colleges & Universities,0.12,1001010299,Jobs & Education > Education > Colleges & Universities,-,-,-,-,Jobs & Education,Education,Colleges & Universities,,,
2018,Q2,May,Oath,N/A,US,Liveramp,BD,Branded,Vertical,,,N/A,ShareThis_US > Jobs & Education > Education > Early Childhood Education,0.12,1001010289,Jobs & Education > Education > Early Childhood Education,-,-,-,-,Jobs & Education,Education,Early Childhood Education,,,
2018,Q2,May,Oath,N/A,US,Liveramp,BD,Branded,Vertical,,,N/A,ShareThis_US > Jobs & Education > Education > Standardized & Admissions Tests,0.12,1001010269,Jobs & Education > Education > Standardized & Admissions Tests,-,-,-,-,Jobs & Education,Education,Standardized & Admissions Tests,,,
2018,Q2,May,Oath,N/A,US,Liveramp,BD,Branded,Vertical,,,N/A,ShareThis_US > Jobs & Education > Education > Vocational & Continuing Education,0.12,1001010249,Jobs & Education > Education > Vocational & Continuing Education,-,-,-,-,Jobs & Education,Education,Vocational & Continuing Education,,,
2018,Q2,May,Oath,N/A,US,Liveramp,BD,Branded,Vertical,,,N/A,ShareThis_US > People & Society > Ethnic & Identity Groups > Asians & Diaspora,0.12,1001009939,People & Society > Ethnic & Identity Groups > Asians & Diaspora,-,-,-,-,People & Society,Ethnic & Identity Groups,Asians & Diaspora,,,
2018,Q2,May,Oath,N/A,US,Liveramp,BD,Branded,Vertical,,,N/A,ShareThis_US > Arts & Entertainment > Movies > Family Films,0.13,1001012019,Arts & Entertainment > Movies > Family Films,-,-,-,-,Arts & Entertainment,Movies,Family Films,,,
2018,Q2,May,Oath,N/A,US,Liveramp,BD,Branded,Vertical,,,N/A,ShareThis_US > People & Society > Family & Relationships > Marriage,0.13,1001014339,People & Society > Family & Relationships > Marriage,-,-,-,-,People & Society,Family & Relationships,Marriage,,,
2018,Q2,May,Oath,N/A,US,Liveramp,BD,Branded,Vertical,,,N/A,ShareThis_US > Health > Vision Care > Laser Vision Correction,0.13,1001013639,Health > Vision Care > Laser Vision Correction,-,-,-,-,Health,Vision Care,Laser Vision Correction,,,
2018,Q2,May,Oath,N/A,US,Liveramp,BD,Branded,Vertical,,,N/A,ShareThis_US > Health > Vision Care > Eye Exams & Optometry,0.13,1001013629,Health > Vision Care > Eye Exams & Optometry,-,-,-,-,Health,Vision Care,Eye Exams & Optometry,,,
2018,Q2,May,Oath,N/A,US,Liveramp,BD,Branded,Vertical,,,N/A,ShareThis_US > Arts & Entertainment > Movies > Bollywood & South Asian Film,0.13,1001012219,Arts & Entertainment > Movies > Bollywood & South Asian Film,-,-,-,-,Arts & Entertainment,Movies,Bollywood & South Asian Film,,,
2018,Q2,May,Oath,N/A,US,Liveramp,BD,Branded,Vertical,,,N/A,ShareThis_US > Arts & Entertainment > Movies > Bollywood & South Asian Film,0.13,1001012219,Arts & Entertainment > Movies > Bollywood & South Asian Film,-,-,-,-,Arts & Entertainment,Movies,Bollywood & South Asian Film,,,
2018,Q2,May,Oath,N/A,US,Liveramp,BD,Branded,Vertical,,,N/A,ShareThis_US > Autos & Vehicles > Hybrid & Alternative Vehicles > Electric & Plug-In Vehicles,0.13,1001011799,Autos & Vehicles > Hybrid & Alternative Vehicles > Electric & Plug-In Vehicles,-,-,-,-,Autos & Vehicles,Hybrid & Alternative Vehicles,Electric & Plug-In Vehicles,,,
2018,Q2,May,Oath,N/A,US,Liveramp,BD,Branded,Vertical,,,N/A,ShareThis_US > Health > Vision Care,0.13,1001010629,Health > Vision Care,-,-,-,-,Health,Vision Care,,,,
2018,Q2,May,Oath,N/A,US,Liveramp,Direct Sales,Branded,Vertical,,,N/A,All-->3rd Party Data-->Liveramp Third Party-->ShareThis-->ShareThis-->Interest from Social Activity-->Berkshire-->Standard Financial Planning & Management Segment,0.14,2000227409,Berkshire > Standard Financial Planning & Management Segment,Ivy Levine,Publicis,Sprint,Berkshire_MediaVest_Seg_2017,Berkshire,Standard Financial Planning & Management Segment,,,,
2018,Q2,May,Oath,N/A,US,Liveramp,BD,Branded,Vertical,,,N/A,ShareThis_US > Business & Industrial > Business Services,0.14,1001290269,Business & Industrial > Business Services,-,-,-,-,Business & Industrial,Business Services,,,,
2018,Q2,May,Oath,N/A,US,Liveramp,BD,Branded,Vertical,,,N/A,ShareThis_US > Arts & Entertainment > Movies > Action & Adventure Films,0.14,1001290069,Arts & Entertainment > Movies > Action & Adventure Films,-,-,-,-,Arts & Entertainment,Movies,Action & Adventure Films,,,
2018,Q2,May,Oath,N/A,US,Liveramp,BD,Branded,Vertical,,,N/A,ShareThis_US > People & Society > Family & Relationships > Family,0.14,1001014329,People & Society > Family & Relationships > Family,-,-,-,-,People & Society,Family & Relationships,Family,,,
2018,Q2,May,Oath,N/A,US,Liveramp,BD,Branded,Vertical,,,N/A,ShareThis_US > Business & Industrial > Business Services > E-Commerce Services,0.14,1001012769,Business & Industrial > Business Services > E-Commerce Services,-,-,-,-,Business & Industrial,Business Services,E-Commerce Services,,,
2018,Q2,May,Oath,N/A,US,Liveramp,BD,Branded,Vertical,,,N/A,ShareThis_US > Arts & Entertainment > Movies > Family Films,0.14,1001012019,Arts & Entertainment > Movies > Family Films,-,-,-,-,Arts & Entertainment,Movies,Family Films,,,
2018,Q2,May,Oath,N/A,US,Liveramp,BD,Branded,Vertical,,,N/A,ShareThis_US > Business & Industrial > Business Finance > Venture Capital,0.14,1001011509,Business & Industrial > Business Finance > Venture Capital,-,-,-,-,Business & Industrial,Business Finance,Venture Capital,,,
2018,Q2,May,Oath,N/A,US,Liveramp,BD,Branded,Vertical,,,N/A,ShareThis_US > Business & Industrial > Small Business > Mlm & Business Opportunities,0.14,1001011379,Business & Industrial > Small Business > Mlm & Business Opportunities,-,-,-,-,Business & Industrial,Small Business,Mlm & Business Opportunities,,,
2018,Q2,May,Oath,N/A,US,Liveramp,BD,Branded,Vertical,,,N/A,ShareThis_US > Finance > Financial Planning & Management,0.14,1001011119,Finance > Financial Planning & Management,-,-,-,-,Finance,Financial Planning & Management,,,,
2018,Q2,May,Oath,N/A,US,Liveramp,Direct Sales,Branded,Custom,,,N/A,All-->3rd Party Data-->Liveramp Third Party-->ShareThis-->ShareThis-->Interest from Social Activity-->Yahoo-->Custom Fantasy Football Keywords Segment,0.15,2000203129,Yahoo > Custom Fantasy Football Keywords Segment,Ivy Levine,Publicis,Yahoo!,Yahoo_Fantasy_MediaVest_2017,Yahoo,Custom Fantasy Football Keywords Segment,,,,
2018,Q2,May,Oath,N/A,US,Liveramp,BD,Branded,Vertical,,,N/A,ShareThis_US > Business & Industrial > Small Business,0.15,1001290319,Business & Industrial > Small Business,-,-,-,-,Business & Industrial,Small Business,,,,
2018,Q2,May,Oath,N/A,US,Liveramp,BD,Branded,Seasonal,,,N/A,ShareThis > Seasonal > Red Carpet > Oscars,0.15,1001142649,Seasonal > Red Carpet > Oscars,-,-,-,-,Seasonal,Red Carpet,Oscars,,,
2018,Q2,May,Oath,N/A,US,Liveramp,BD,Branded,Vertical,,,N/A,ShareThis_US > Sports > Team Sports > American Football,0.15,1001014999,Sports > Team Sports > American Football,-,-,-,-,Sports,Team Sports,American Football,,,
2018,Q2,May,Oath,N/A,US,Liveramp,BD,Branded,Vertical,,,N/A,ShareThis_US > People & Society > Family & Relationships > Family,0.15,1001014329,People & Society > Family & Relationships > Family,-,-,-,-,People & Society,Family & Relationships,Family,,,
2018,Q2,May,Oath,N/A,US,Liveramp,BD,Branded,Vertical,,,N/A,ShareThis_US > Arts & Entertainment > Movies > Family Films,0.15,1001012019,Arts & Entertainment > Movies > Family Films,-,-,-,-,Arts & Entertainment,Movies,Family Films,,,
2018,Q2,May,Oath,N/A,US,Liveramp,Direct Sales,Branded,Custom,,,N/A,All-->3rd Party Data-->Liveramp Third Party-->ShareThis-->ShareThis-->Interest from Social Activity-->Yahoo-->Custom Fantasy Football Keywords Segment,0.15,2000203129,Yahoo > Custom Fantasy Football Keywords Segment,Ivy Levine,Publicis,Yahoo!,Yahoo_Fantasy_MediaVest_2017,Yahoo,Custom Fantasy Football Keywords Segment,,,,
2018,Q2,May,Oath,N/A,US,Liveramp,Direct Sales,Branded,Custom,,,N/A,ShareThis > ShareThis > Interest from Social Activity > Yahoo > Custom Fantasy Football Keywords Segment > 1,0.15,1001313629,Yahoo > Custom Fantasy Football Keywords Segment > 1,Ivy Levine,Publicis,Yahoo!,Yahoo_Fantasy_MediaVest_2017,Yahoo,Custom Fantasy Football Keywords Segment ,,,,
2018,Q2,May,Oath,N/A,US,Liveramp,BD,Branded,Vertical,,,N/A,ShareThis_US > Business & Industrial > Small Business,0.15,1001290319,Business & Industrial > Small Business,-,-,-,-,Business & Industrial,Small Business,,,,
2018,Q2,May,Oath,N/A,US,Liveramp,BD,Branded,Vertical,,,N/A,ShareThis_US > Business & Industrial > Business Finance,0.15,1001290249,Business & Industrial > Business Finance,-,-,-,-,Business & Industrial,Business Finance,,,,
2018,Q2,May,Oath,N/A,US,Liveramp,BD,Branded,Vertical,,,N/A,ShareThis_US > Sports > Team Sports > American Football,0.15,1001014999,Sports > Team Sports > American Football,-,-,-,-,Sports,Team Sports,American Football,,,
2018,Q2,May,Oath,N/A,US,Liveramp,BD,Branded,Vertical,,,N/A,ShareThis_US > Jobs & Education > Education > Training & Certification,0.15,1001013999,Jobs & Education > Education > Training & Certification,-,-,-,-,Jobs & Education,Education,Training & Certification,,,
2018,Q2,May,Oath,N/A,US,Liveramp,BD,Branded,Vertical,,,N/A,ShareThis_US > Jobs & Education > Education > Study Abroad,0.15,1001013989,Jobs & Education > Education > Study Abroad,-,-,-,-,Jobs & Education,Education,Study Abroad,,,
2018,Q2,May,Oath,N/A,US,Liveramp,BD,Branded,Vertical,,,N/A,ShareThis_US > Jobs & Education > Education > Homeschooling,0.15,1001013969,Jobs & Education > Education > Homeschooling,-,-,-,-,Jobs & Education,Education,Homeschooling,,,
2018,Q2,May,Oath,N/A,US,Liveramp,BD,Branded,Vertical,,,N/A,ShareThis_US > Jobs & Education > Education > Distance Learning,0.15,1001013959,Jobs & Education > Education > Distance Learning,-,-,-,-,Jobs & Education,Education,Distance Learning,,,
2018,Q2,May,Oath,N/A,US,Liveramp,BD,Branded,Vertical,,,N/A,ShareThis_US > Computers & Electronics > Software > Business & Productivity Software,0.15,1001013049,Computers & Electronics > Software > Business & Productivity Software,-,-,-,-,Computers & Electronics,Software,Business & Productivity Software,,,
2018,Q2,May,Oath,N/A,US,Liveramp,BD,Branded,Vertical,,,N/A,ShareThis_US > Autos & Vehicles > Commercial Vehicles > Cargo Trucks & Trailers,0.15,1001012449,Autos & Vehicles > Commercial Vehicles > Cargo Trucks & Trailers,-,-,-,-,Autos & Vehicles,Commercial Vehicles,Cargo Trucks & Trailers,,,
2018,Q2,May,Oath,N/A,US,Liveramp,BD,Branded,Vertical,,,N/A,ShareThis_US > Jobs & Education > Education > Colleges & Universities,0.15,1001010299,Jobs & Education > Education > Colleges & Universities,-,-,-,-,Jobs & Education,Education,Colleges & Universities,,,
2018,Q2,May,Oath,N/A,US,Liveramp,BD,Branded,Vertical,,,N/A,ShareThis_US > Jobs & Education > Education > Early Childhood Education,0.15,1001010289,Jobs & Education > Education > Early Childhood Education,-,-,-,-,Jobs & Education,Education,Early Childhood Education,,,
2018,Q2,May,Oath,N/A,US,Liveramp,BD,Branded,Vertical,,,N/A,ShareThis_US > Jobs & Education > Education > Standardized & Admissions Tests,0.15,1001010269,Jobs & Education > Education > Standardized & Admissions Tests,-,-,-,-,Jobs & Education,Education,Standardized & Admissions Tests,,,
2018,Q2,May,Oath,N/A,US,Liveramp,BD,Branded,Vertical,,,N/A,ShareThis_US > Jobs & Education > Education > Vocational & Continuing Education,0.15,1001010249,Jobs & Education > Education > Vocational & Continuing Education,-,-,-,-,Jobs & Education,Education,Vocational & Continuing Education,,,
2018,Q2,May,Oath,N/A,US,Liveramp,Direct Sales,Branded,Custom,,,N/A,ShareThis > ShareThis > Interest from Social Activity > Yahoo > Custom Fantasy Football Keywords Segment > 1,0.16,1001313629,Yahoo > Custom Fantasy Football Keywords Segment > 1,Ivy Levine,Publicis,Yahoo!,Yahoo_Fantasy_MediaVest_2017,Yahoo,Custom Fantasy Football Keywords Segment ,,,,
2018,Q2,May,Oath,N/A,US,Liveramp,BD,Branded,Vertical,,,N/A,ShareThis_US > People & Society > Family & Relationships > Marriage,0.16,1001014339,People & Society > Family & Relationships > Marriage,-,-,-,-,People & Society,Family & Relationships,Marriage,,,
2018,Q2,May,Oath,N/A,US,Liveramp,BD,Branded,Vertical,,,N/A,ShareThis_US > Home & Garden > Home Improvement > Plumbing,0.16,1001013799,Home & Garden > Home Improvement > Plumbing,-,-,-,-,Home & Garden,Home Improvement,Plumbing,,,
2018,Q2,May,Oath,N/A,US,Liveramp,BD,Branded,Vertical,,,N/A,ShareThis_US > Home & Garden > Home Improvement > House Painting & Finishing,0.16,1001013789,Home & Garden > Home Improvement > House Painting & Finishing,-,-,-,-,Home & Garden,Home Improvement,House Painting & Finishing,,,
2018,Q2,May,Oath,N/A,US,Liveramp,BD,Branded,Vertical,,,N/A,ShareThis_US > Home & Garden > Home Improvement > Construction & Power Tools,0.16,1001013779,Home & Garden > Home Improvement > Construction & Power Tools,-,-,-,-,Home & Garden,Home Improvement,Construction & Power Tools,,,
2018,Q2,May,Oath,N/A,US,Liveramp,BD,Branded,Vertical,,,N/A,ShareThis_US > Home & Garden > Home Improvement > Flooring,0.16,1001010469,Home & Garden > Home Improvement > Flooring,-,-,-,-,Home & Garden,Home Improvement,Flooring,,,
2018,Q2,May,Oath,N/A,US,Liveramp,BD,Branded,Vertical,,,N/A,ShareThis_US > Home & Garden > Home Improvement > Locks & Locksmiths,0.16,1001010459,Home & Garden > Home Improvement > Locks & Locksmiths,-,-,-,-,Home & Garden,Home Improvement,Locks & Locksmiths,,,
2018,Q2,May,Oath,N/A,US,Liveramp,BD,Branded,Vertical,,,N/A,ShareThis_US > Home & Garden > Home Improvement > Roofing,0.16,1001010449,Home & Garden > Home Improvement > Roofing,-,-,-,-,Home & Garden,Home Improvement,Roofing,,,
2018,Q2,May,Oath,N/A,US,Liveramp,BD,Branded,Vertical,,,N/A,ShareThis_US > Science > Ecology & Environment > Climate Change & Global Warming,0.17,1001014679,Science > Ecology & Environment > Climate Change & Global Warming,-,-,-,-,Science,Ecology & Environment,Climate Change & Global Warming,,,
2018,Q2,May,Oath,N/A,US,Liveramp,BD,Branded,Vertical,,,N/A,ShareThis_US > Jobs & Education > Education > Training & Certification,0.17,1001013999,Jobs & Education > Education > Training & Certification,-,-,-,-,Jobs & Education,Education,Training & Certification,,,
2018,Q2,May,Oath,N/A,US,Liveramp,BD,Branded,Vertical,,,N/A,ShareThis_US > Jobs & Education > Education > Study Abroad,0.17,1001013989,Jobs & Education > Education > Study Abroad,-,-,-,-,Jobs & Education,Education,Study Abroad,,,
2018,Q2,May,Oath,N/A,US,Liveramp,BD,Branded,Vertical,,,N/A,ShareThis_US > Jobs & Education > Education > Homeschooling,0.17,1001013969,Jobs & Education > Education > Homeschooling,-,-,-,-,Jobs & Education,Education,Homeschooling,,,
2018,Q2,May,Oath,N/A,US,Liveramp,BD,Branded,Vertical,,,N/A,ShareThis_US > Jobs & Education > Education > Distance Learning,0.17,1001013959,Jobs & Education > Education > Distance Learning,-,-,-,-,Jobs & Education,Education,Distance Learning,,,
2018,Q2,May,Oath,N/A,US,Liveramp,BD,Branded,Vertical,,,N/A,ShareThis_US > Jobs & Education > Education > Colleges & Universities,0.17,1001010299,Jobs & Education > Education > Colleges & Universities,-,-,-,-,Jobs & Education,Education,Colleges & Universities,,,
2018,Q2,May,Oath,N/A,US,Liveramp,BD,Branded,Vertical,,,N/A,ShareThis_US > Jobs & Education > Education > Early Childhood Education,0.17,1001010289,Jobs & Education > Education > Early Childhood Education,-,-,-,-,Jobs & Education,Education,Early Childhood Education,,,
2018,Q2,May,Oath,N/A,US,Liveramp,BD,Branded,Vertical,,,N/A,ShareThis_US > Jobs & Education > Education > Standardized & Admissions Tests,0.17,1001010269,Jobs & Education > Education > Standardized & Admissions Tests,-,-,-,-,Jobs & Education,Education,Standardized & Admissions Tests,,,
2018,Q2,May,Oath,N/A,US,Liveramp,BD,Branded,Vertical,,,N/A,ShareThis_US > Jobs & Education > Education > Vocational & Continuing Education,0.17,1001010249,Jobs & Education > Education > Vocational & Continuing Education,-,-,-,-,Jobs & Education,Education,Vocational & Continuing Education,,,
2018,Q2,May,Oath,N/A,US,Liveramp,BD,Branded,Vertical,,,N/A,ShareThis_US > People & Society > Family & Relationships > Family,0.18,1001014329,People & Society > Family & Relationships > Family,-,-,-,-,People & Society,Family & Relationships,Family,,,
2018,Q2,May,Oath,N/A,US,Liveramp,BD,Branded,Vertical,,,N/A,ShareThis_US > People & Society > Family & Relationships > Family,0.18,1001014329,People & Society > Family & Relationships > Family,-,-,-,-,People & Society,Family & Relationships,Family,,,
2018,Q2,May,Oath,N/A,US,Liveramp,BD,Branded,Vertical,,,N/A,ShareThis_US > Business & Industrial > Small Business,0.19,1001290319,Business & Industrial > Small Business,-,-,-,-,Business & Industrial,Small Business,,,,
2018,Q2,May,Oath,N/A,US,Liveramp,BD,Branded,Vertical,,,N/A,ShareThis_US > People & Society > Family & Relationships > Family,0.2,1001014329,People & Society > Family & Relationships > Family,-,-,-,-,People & Society,Family & Relationships,Family,,,
2018,Q2,May,Oath,N/A,US,Liveramp,BD,Branded,Vertical,,,N/A,ShareThis_US > Business & Industrial > Business Services > E-Commerce Services,0.2,1001012769,Business & Industrial > Business Services > E-Commerce Services,-,-,-,-,Business & Industrial,Business Services,E-Commerce Services,,,
2018,Q2,May,Oath,N/A,US,Liveramp,Direct Sales,Branded,Custom,,,N/A,All-->3rd Party Data-->Liveramp Third Party-->ShareThis-->ShareThis-->Interest from Social Activity-->Yahoo-->Custom Fantasy Football Keywords Segment,0.2,2000203129,Yahoo > Custom Fantasy Football Keywords Segment,Ivy Levine,Publicis,Yahoo!,Yahoo_Fantasy_MediaVest_2017,Yahoo,Custom Fantasy Football Keywords Segment,,,,
2018,Q2,May,Oath,N/A,US,Liveramp,BD,Branded,Vertical,,,N/A,ShareThis_US > Sports > Team Sports > American Football,0.2,1001014999,Sports > Team Sports > American Football,-,-,-,-,Sports,Team Sports,American Football,,,
2018,Q2,May,Oath,N/A,US,Liveramp,BD,Branded,Vertical,,,N/A,ShareThis_US > Arts & Entertainment > Movies > Family Films,0.2,1001012019,Arts & Entertainment > Movies > Family Films,-,-,-,-,Arts & Entertainment,Movies,Family Films,,,
2018,Q2,May,Oath,N/A,US,Liveramp,BD,Branded,Vertical,,,N/A,ShareThis_US > Arts & Entertainment > Performing Arts > Magic,0.2,1001011899,Arts & Entertainment > Performing Arts > Magic,-,-,-,-,Arts & Entertainment,Performing Arts,Magic,,,
2018,Q2,May,Oath,N/A,US,Liveramp,BD,Branded,Vertical,,,N/A,ShareThis_US > Law & Government > Public Safety > Emergency Services,0.2,1001010089,Law & Government > Public Safety > Emergency Services,-,-,-,-,Law & Government,Public Safety,Emergency Services,,,
2018,Q2,May,Oath,N/A,US,Liveramp,BD,Branded,Vertical,,,N/A,ShareThis_US > Jobs & Education > Education > Training & Certification,0.21,1001013999,Jobs & Education > Education > Training & Certification,-,-,-,-,Jobs & Education,Education,Training & Certification,,,
2018,Q2,May,Oath,N/A,US,Liveramp,BD,Branded,Vertical,,,N/A,ShareThis_US > Jobs & Education > Education > Study Abroad,0.21,1001013989,Jobs & Education > Education > Study Abroad,-,-,-,-,Jobs & Education,Education,Study Abroad,,,
2018,Q2,May,Oath,N/A,US,Liveramp,BD,Branded,Vertical,,,N/A,ShareThis_US > Jobs & Education > Education > Homeschooling,0.21,1001013969,Jobs & Education > Education > Homeschooling,-,-,-,-,Jobs & Education,Education,Homeschooling,,,
2018,Q2,May,Oath,N/A,US,Liveramp,BD,Branded,Vertical,,,N/A,ShareThis_US > Jobs & Education > Education > Distance Learning,0.21,1001013959,Jobs & Education > Education > Distance Learning,-,-,-,-,Jobs & Education,Education,Distance Learning,,,
2018,Q2,May,Oath,N/A,US,Liveramp,BD,Branded,Vertical,,,N/A,ShareThis_US > Jobs & Education > Education > Colleges & Universities,0.21,1001010299,Jobs & Education > Education > Colleges & Universities,-,-,-,-,Jobs & Education,Education,Colleges & Universities,,,
2018,Q2,May,Oath,N/A,US,Liveramp,BD,Branded,Vertical,,,N/A,ShareThis_US > Jobs & Education > Education > Early Childhood Education,0.21,1001010289,Jobs & Education > Education > Early Childhood Education,-,-,-,-,Jobs & Education,Education,Early Childhood Education,,,
2018,Q2,May,Oath,N/A,US,Liveramp,BD,Branded,Vertical,,,N/A,ShareThis_US > Jobs & Education > Education > Standardized & Admissions Tests,0.21,1001010269,Jobs & Education > Education > Standardized & Admissions Tests,-,-,-,-,Jobs & Education,Education,Standardized & Admissions Tests,,,
2018,Q2,May,Oath,N/A,US,Liveramp,BD,Branded,Vertical,,,N/A,ShareThis_US > Jobs & Education > Education > Vocational & Continuing Education,0.21,1001010249,Jobs & Education > Education > Vocational & Continuing Education,-,-,-,-,Jobs & Education,Education,Vocational & Continuing Education,,,
2018,Q2,May,Oath,N/A,US,Liveramp,BD,Branded,Vertical,,,N/A,ShareThis_US > Law & Government > Public Safety > Emergency Services,0.21,1001010089,Law & Government > Public Safety > Emergency Services,-,-,-,-,Law & Government,Public Safety,Emergency Services,,,
